id,user_id,recommended_items,chosen_item,rating,time_stamp
2805,383,ghUSEHe7Wug niJJHZ7cjvo Dk5_epATpaI K83UrpTbKik TgIbNIElE20 9K7BPQ74hf8 EJuAYtdrkqQ _K8bvCAFwA4 Mrs5xooaJwo,niJJHZ7cjvo,,2024-09-23 19:57:29
2806,375,jNJlny-nl0E 1tOx_Vh5diE QElGjlIPwMA hUdB232fIXM FmWLbPZkKuA 68UgJkTQw6E RjEjpX0_Sos mw0LGzIKvoo C0uqYAAYiDE,,,2024-09-23 19:57:30
2807,370,fPjOWekzeGI 0D2o8F2MOuI NXdTwcoGE_w 8Yvrueftb0w _K8bvCAFwA4 tEavuisf2Do 19UbJWjd80A T8iZ9gLHENA R4wKm8OiEWw,,,2024-09-23 19:57:30
2808,383,niJJHZ7cjvo K83UrpTbKik Vp3VDiiAuWc yKGEl4FOiVU hif5eI5pBxo 1tOx_Vh5diE jNJlny-nl0E N9BDRJQvvAg FmWLbPZkKuA,K83UrpTbKik,,2024-09-23 19:57:34
2809,370,s74IXSA6ZNo i_f6cgqNmrk _8YZBGIZuB8 TgIbNIElE20 Uny6uzetSAU AE_cH7a1Z2Y CceOtqk4BLo E9G9y0G-3g0 t9DWKB4hpuI,CceOtqk4BLo,,2024-09-23 19:57:37
2810,383,Bm2-SjTh7Wc rayHCMh407Y K9-7WEPyZ4o 0mCr5tqtiMg N78KCVlbQ2U 0jyxdYucQCg N5gJI5r2lOw dbCR0KSU52g dAipbZ0T_Bw,Bm2-SjTh7Wc,,2024-09-23 19:57:40
2811,381,3bD8FuF8mEE BcHEaJRiI7o 4aR1P9rS64w hif5eI5pBxo T7aSI-E1fCE Dzw60Jw80XI 9Xeon1MkJbc BRLaDbWCfQA FmWLbPZkKuA,hif5eI5pBxo,,2024-09-23 19:57:41
2812,382,oQWzBEEGpW8 1tOx_Vh5diE RbIC7b5s7mA ghUSEHe7Wug hqbmKtal_ac niJJHZ7cjvo RjEjpX0_Sos 0mCr5tqtiMg QElGjlIPwMA,oQWzBEEGpW8,,2024-09-23 19:57:44
2813,383,Bm2-SjTh7Wc rayHCMh407Y K9-7WEPyZ4o N78KCVlbQ2U N5gJI5r2lOw dbCR0KSU52g 0mCr5tqtiMg 0jyxdYucQCg dAipbZ0T_Bw,rayHCMh407Y,,2024-09-23 19:57:45
2814,383,rayHCMh407Y K9-7WEPyZ4o N78KCVlbQ2U N5gJI5r2lOw dbCR0KSU52g 0mCr5tqtiMg 0jyxdYucQCg dAipbZ0T_Bw ku9OvHHx0cQ,N5gJI5r2lOw,,2024-09-23 19:57:51
2815,382,oQWzBEEGpW8 1tOx_Vh5diE RbIC7b5s7mA ghUSEHe7Wug hqbmKtal_ac niJJHZ7cjvo RjEjpX0_Sos 0mCr5tqtiMg QElGjlIPwMA,,,2024-09-23 19:57:56
2816,379,niJJHZ7cjvo K83UrpTbKik zNV9tL6fbo4 iIhSOEcANZM L7FgOl7COLE 89no0nNopes yKGEl4FOiVU Vp3VDiiAuWc SMU8CXvCKs0,iIhSOEcANZM,,2024-09-23 19:58:00
2817,380,Aa0giMoekco K83UrpTbKik Y8oOl0-LPac VFQ_GvpzP4w GDVgPRxAzi0 -BRc5fzPGf0 utNVW1bXQPA oxtcRH-hGb4 hw_VVktz9VY,VFQ_GvpzP4w,,2024-09-23 19:58:02
2818,383,hif5eI5pBxo 1tOx_Vh5diE N9BDRJQvvAg FmWLbPZkKuA jNJlny-nl0E 68UgJkTQw6E RbIC7b5s7mA RjEjpX0_Sos QElGjlIPwMA,FmWLbPZkKuA,,2024-09-23 19:58:03
2819,381,3bD8FuF8mEE BcHEaJRiI7o 4aR1P9rS64w hif5eI5pBxo T7aSI-E1fCE Dzw60Jw80XI 9Xeon1MkJbc BRLaDbWCfQA FmWLbPZkKuA,hif5eI5pBxo,,2024-09-23 19:58:08
2820,382,1tOx_Vh5diE RbIC7b5s7mA hqbmKtal_ac ghUSEHe7Wug niJJHZ7cjvo ZK2uMbr6hj0 RjEjpX0_Sos 0mCr5tqtiMg 1_42Ys2em64,1tOx_Vh5diE,,2024-09-23 19:58:10
2821,371,4aR1P9rS64w 9Xeon1MkJbc T7aSI-E1fCE oQWzBEEGpW8 N9BDRJQvvAg jNJlny-nl0E ghUSEHe7Wug 1tOx_Vh5diE Dk5_epATpaI,Dk5_epATpaI,,2024-09-23 19:58:12
2822,382,1tOx_Vh5diE RbIC7b5s7mA hqbmKtal_ac ghUSEHe7Wug niJJHZ7cjvo ZK2uMbr6hj0 RjEjpX0_Sos 0mCr5tqtiMg 1_42Ys2em64,,,2024-09-23 19:58:12
2823,381,3bD8FuF8mEE BcHEaJRiI7o 4aR1P9rS64w hif5eI5pBxo T7aSI-E1fCE Dzw60Jw80XI 9Xeon1MkJbc BRLaDbWCfQA FmWLbPZkKuA,,,2024-09-23 19:58:12
2824,374,q7D1SaQF1T8 GrnVgRHA_Ec BcHEaJRiI7o 4aR1P9rS64w hif5eI5pBxo UdZRDY3AT74 M_RQAT_2esM 0sgk1sNUJR8 Dzw60Jw80XI,q7D1SaQF1T8,,2024-09-23 19:58:13
2825,383,hif5eI5pBxo 1tOx_Vh5diE FmWLbPZkKuA N9BDRJQvvAg jNJlny-nl0E 68UgJkTQw6E RbIC7b5s7mA RjEjpX0_Sos QElGjlIPwMA,hif5eI5pBxo,,2024-09-23 19:58:18
2826,375,jNJlny-nl0E 1tOx_Vh5diE ZK2uMbr6hj0 QElGjlIPwMA hUdB232fIXM K83UrpTbKik 68UgJkTQw6E RjEjpX0_Sos mw0LGzIKvoo,RjEjpX0_Sos,,2024-09-23 19:58:19
2827,370,s74IXSA6ZNo _8YZBGIZuB8 i_f6cgqNmrk TgIbNIElE20 Uny6uzetSAU AE_cH7a1Z2Y U5QcbHeJSvE E9G9y0G-3g0 CceOtqk4BLo,U5QcbHeJSvE,,2024-09-23 19:58:22
2828,383,hif5eI5pBxo 1tOx_Vh5diE N9BDRJQvvAg jNJlny-nl0E 68UgJkTQw6E RbIC7b5s7mA RjEjpX0_Sos QElGjlIPwMA C0uqYAAYiDE,1tOx_Vh5diE,,2024-09-23 19:58:23
2829,375,1tOx_Vh5diE jNJlny-nl0E ZK2uMbr6hj0 QElGjlIPwMA hUdB232fIXM K83UrpTbKik 68UgJkTQw6E RjEjpX0_Sos mw0LGzIKvoo,K83UrpTbKik,,2024-09-23 19:58:26
2830,374,q7D1SaQF1T8 GrnVgRHA_Ec BcHEaJRiI7o hif5eI5pBxo 4aR1P9rS64w UdZRDY3AT74 M_RQAT_2esM 0sgk1sNUJR8 Dzw60Jw80XI,,,2024-09-23 19:58:30
2831,383,1tOx_Vh5diE N9BDRJQvvAg jNJlny-nl0E 68UgJkTQw6E RjEjpX0_Sos RbIC7b5s7mA QElGjlIPwMA C0uqYAAYiDE 1_42Ys2em64,N9BDRJQvvAg,,2024-09-23 19:58:30
2832,382,hqbmKtal_ac ghUSEHe7Wug RbIC7b5s7mA niJJHZ7cjvo QElGjlIPwMA hUdB232fIXM 68UgJkTQw6E RjEjpX0_Sos C0uqYAAYiDE,hqbmKtal_ac,,2024-09-23 19:58:34
2833,383,N9BDRJQvvAg jNJlny-nl0E QElGjlIPwMA RjEjpX0_Sos RbIC7b5s7mA hUdB232fIXM mw0LGzIKvoo 1_42Ys2em64 ml4NSzCQobk,RjEjpX0_Sos,,2024-09-23 19:58:36
2834,382,hqbmKtal_ac ghUSEHe7Wug RbIC7b5s7mA niJJHZ7cjvo QElGjlIPwMA hUdB232fIXM 68UgJkTQw6E RjEjpX0_Sos C0uqYAAYiDE,,,2024-09-23 19:58:36
2835,379,zNV9tL6fbo4 L7FgOl7COLE iIhSOEcANZM 89no0nNopes SMU8CXvCKs0 DpRP4tacKxE W5_NpTKkLOg E9G9y0G-3g0 qCLGTIDKRUA,,,2024-09-23 19:58:42
2836,380,Aa0giMoekco VFQ_GvpzP4w K83UrpTbKik GDVgPRxAzi0 -BRc5fzPGf0 utNVW1bXQPA oxtcRH-hGb4 K9-7WEPyZ4o hw_VVktz9VY,hw_VVktz9VY,,2024-09-23 19:58:49
2837,383,jNJlny-nl0E QElGjlIPwMA RjEjpX0_Sos hUdB232fIXM RbIC7b5s7mA mw0LGzIKvoo ml4NSzCQobk 1_42Ys2em64 iIhSOEcANZM,jNJlny-nl0E,,2024-09-23 19:58:57
2838,374,GrnVgRHA_Ec hif5eI5pBxo BcHEaJRiI7o 4aR1P9rS64w UdZRDY3AT74 T7aSI-E1fCE 0sgk1sNUJR8 M_RQAT_2esM Dzw60Jw80XI,Dzw60Jw80XI,,2024-09-23 19:58:57
2839,382,ghUSEHe7Wug RbIC7b5s7mA QElGjlIPwMA RjEjpX0_Sos niJJHZ7cjvo hUdB232fIXM 68UgJkTQw6E C0uqYAAYiDE mw0LGzIKvoo,ghUSEHe7Wug,,2024-09-23 19:58:58
2840,382,RjEjpX0_Sos ghUSEHe7Wug RbIC7b5s7mA QElGjlIPwMA niJJHZ7cjvo hUdB232fIXM 68UgJkTQw6E C0uqYAAYiDE mw0LGzIKvoo,,,2024-09-23 19:59:01
2841,376,n0PJYwzOxQ4 ZtyMdRzvi0w cAiuY7i63tM 89no0nNopes kxUzBjvtCb8 Yz4wfKkw2fg giYrbENnNZ0 GCoMQExKt28 3roITeXVWuE,cAiuY7i63tM,,2024-09-23 19:59:03
2842,383,jNJlny-nl0E QElGjlIPwMA hUdB232fIXM RbIC7b5s7mA mw0LGzIKvoo ml4NSzCQobk iIhSOEcANZM kxUzBjvtCb8 290Vg8YpEfg,RbIC7b5s7mA,,2024-09-23 19:59:07
2843,375,1tOx_Vh5diE jNJlny-nl0E ZK2uMbr6hj0 QElGjlIPwMA K83UrpTbKik hUdB232fIXM 68UgJkTQw6E fPjOWekzeGI mw0LGzIKvoo,68UgJkTQw6E,,2024-09-23 19:59:09
2844,383,RbIC7b5s7mA iIhSOEcANZM kxUzBjvtCb8 Dk5_epATpaI zNV9tL6fbo4 Y8oOl0-LPac 89no0nNopes ZK2uMbr6hj0 n0PJYwzOxQ4,Dk5_epATpaI,,2024-09-23 19:59:17
2845,382,RjEjpX0_Sos QElGjlIPwMA hUdB232fIXM RbIC7b5s7mA 68UgJkTQw6E niJJHZ7cjvo mw0LGzIKvoo C0uqYAAYiDE VXIqvzkTBXk,RjEjpX0_Sos,,2024-09-23 19:59:18
2846,382,RjEjpX0_Sos QElGjlIPwMA hUdB232fIXM RbIC7b5s7mA 68UgJkTQw6E niJJHZ7cjvo mw0LGzIKvoo C0uqYAAYiDE VXIqvzkTBXk,,,2024-09-23 19:59:19
2847,374,GrnVgRHA_Ec hif5eI5pBxo BcHEaJRiI7o 4aR1P9rS64w UdZRDY3AT74 T7aSI-E1fCE 0sgk1sNUJR8 M_RQAT_2esM Dzw60Jw80XI,,,2024-09-23 19:59:19
2848,383,iIhSOEcANZM Dk5_epATpaI zNV9tL6fbo4 Y8oOl0-LPac ZK2uMbr6hj0 89no0nNopes n0PJYwzOxQ4 L7FgOl7COLE HP2LKlbk-_E,iIhSOEcANZM,,2024-09-23 19:59:26
2849,379,HP2LKlbk-_E KblzfzMUeiI BiNIqPJ5As8 VXIqvzkTBXk wRqjtu9giOc 6Och9eLzBOk cAiuY7i63tM aeYhPHoscg8 sXzFHUeDAvw,,,2024-09-23 19:59:28
2850,382,RbIC7b5s7mA QElGjlIPwMA hUdB232fIXM 68UgJkTQw6E niJJHZ7cjvo mw0LGzIKvoo C0uqYAAYiDE VXIqvzkTBXk ml4NSzCQobk,RbIC7b5s7mA,,2024-09-23 19:59:30
2851,381,3bD8FuF8mEE BcHEaJRiI7o 4aR1P9rS64w Dzw60Jw80XI T7aSI-E1fCE 9Xeon1MkJbc BRLaDbWCfQA FmWLbPZkKuA N9BDRJQvvAg,Dzw60Jw80XI,,2024-09-23 19:59:30
2852,374,GrnVgRHA_Ec BcHEaJRiI7o hif5eI5pBxo 4aR1P9rS64w UdZRDY3AT74 M_RQAT_2esM 0sgk1sNUJR8 T7aSI-E1fCE jNJlny-nl0E,,,2024-09-23 19:59:31
2853,382,RbIC7b5s7mA QElGjlIPwMA hUdB232fIXM 68UgJkTQw6E niJJHZ7cjvo mw0LGzIKvoo C0uqYAAYiDE VXIqvzkTBXk Dk5_epATpaI,,,2024-09-23 19:59:32
2854,383,iIhSOEcANZM zNV9tL6fbo4 Y8oOl0-LPac ZK2uMbr6hj0 89no0nNopes n0PJYwzOxQ4 L7FgOl7COLE KblzfzMUeiI HP2LKlbk-_E,zNV9tL6fbo4,,2024-09-23 19:59:32
2855,384,GrnVgRHA_Ec hif5eI5pBxo BcHEaJRiI7o 4aR1P9rS64w UdZRDY3AT74 0sgk1sNUJR8 Dzw60Jw80XI M_RQAT_2esM T7aSI-E1fCE,0sgk1sNUJR8,,2024-09-23 19:59:32
2856,379,Uny6uzetSAU p6CF-umWLZg eSJSim717zg 6mhAqUXMN-c p_JzE57ANhE vwg0JEOLB_k RVf1NtopuE0 3qJHyja-HX4 -vWG09bW8Y0,eSJSim717zg,,2024-09-23 19:59:33
2857,371,4aR1P9rS64w 9Xeon1MkJbc N9BDRJQvvAg oQWzBEEGpW8 1tOx_Vh5diE ghUSEHe7Wug Dk5_epATpaI hqbmKtal_ac 0mCr5tqtiMg,ghUSEHe7Wug,,2024-09-23 19:59:33
2858,374,BRLaDbWCfQA oQWzBEEGpW8 FmWLbPZkKuA 9Xeon1MkJbc 1tOx_Vh5diE N9BDRJQvvAg RbIC7b5s7mA RjEjpX0_Sos ghUSEHe7Wug,BRLaDbWCfQA,,2024-09-23 19:59:35
2859,379,Uny6uzetSAU eSJSim717zg p6CF-umWLZg 6mhAqUXMN-c p_JzE57ANhE vwg0JEOLB_k RVf1NtopuE0 -vWG09bW8Y0 3qJHyja-HX4,p_JzE57ANhE,,2024-09-23 19:59:37
2860,383,Y8oOl0-LPac ZK2uMbr6hj0 n0PJYwzOxQ4 KblzfzMUeiI HP2LKlbk-_E 4fQM0Ly8vCs 3hNAxBgOA1I OFH5OTB5_bw kScclvB8qUw,Y8oOl0-LPac,,2024-09-23 19:59:39
2861,382,iIhSOEcANZM QElGjlIPwMA hUdB232fIXM niJJHZ7cjvo 68UgJkTQw6E mw0LGzIKvoo Dk5_epATpaI C0uqYAAYiDE ZK2uMbr6hj0,iIhSOEcANZM,,2024-09-23 19:59:47
2862,381,3bD8FuF8mEE BcHEaJRiI7o 4aR1P9rS64w Dzw60Jw80XI T7aSI-E1fCE 9Xeon1MkJbc BRLaDbWCfQA FmWLbPZkKuA N9BDRJQvvAg,BcHEaJRiI7o,,2024-09-23 19:59:48
2863,384,GrnVgRHA_Ec hif5eI5pBxo BcHEaJRiI7o 4aR1P9rS64w UdZRDY3AT74 0sgk1sNUJR8 Dzw60Jw80XI T7aSI-E1fCE M_RQAT_2esM,M_RQAT_2esM,,2024-09-23 19:59:50
2864,374,BRLaDbWCfQA oQWzBEEGpW8 FmWLbPZkKuA 1tOx_Vh5diE 9Xeon1MkJbc N9BDRJQvvAg RbIC7b5s7mA RjEjpX0_Sos ghUSEHe7Wug,,,2024-09-23 19:59:52
2865,381,3bD8FuF8mEE BcHEaJRiI7o 4aR1P9rS64w T7aSI-E1fCE 9Xeon1MkJbc BRLaDbWCfQA FmWLbPZkKuA N9BDRJQvvAg RjEjpX0_Sos,Dzw60Jw80XI,,2024-09-23 20:00:00
2866,379,Uny6uzetSAU 6mhAqUXMN-c p_JzE57ANhE vwg0JEOLB_k RVf1NtopuE0 -vWG09bW8Y0 3Kn3fbCUOx0 3qJHyja-HX4 Za9sZiGQXeE,Uny6uzetSAU,,2024-09-23 20:00:13
2867,376,Yz4wfKkw2fg ZtyMdRzvi0w iIhSOEcANZM n0PJYwzOxQ4 zNV9tL6fbo4 giYrbENnNZ0 cAiuY7i63tM 89no0nNopes Wagpv0mfbnk,,,2024-09-23 20:00:16
2868,374,oQWzBEEGpW8 1tOx_Vh5diE 9Xeon1MkJbc FmWLbPZkKuA N9BDRJQvvAg RbIC7b5s7mA RjEjpX0_Sos hqbmKtal_ac ghUSEHe7Wug,,,2024-09-23 20:00:19
2869,384,GrnVgRHA_Ec hif5eI5pBxo BcHEaJRiI7o 4aR1P9rS64w UdZRDY3AT74 Dzw60Jw80XI T7aSI-E1fCE M_RQAT_2esM jNJlny-nl0E,hif5eI5pBxo,,2024-09-23 20:00:22
2870,374,Dk5_epATpaI niJJHZ7cjvo iIhSOEcANZM ZK2uMbr6hj0 1_42Ys2em64 Bm2-SjTh7Wc QElGjlIPwMA 68UgJkTQw6E 0mCr5tqtiMg,ZK2uMbr6hj0,,2024-09-23 20:00:22
2871,371,4aR1P9rS64w 9Xeon1MkJbc N9BDRJQvvAg oQWzBEEGpW8 1tOx_Vh5diE hqbmKtal_ac 0mCr5tqtiMg niJJHZ7cjvo oay7YSnRWKY,,,2024-09-23 20:00:23
2872,376,iIhSOEcANZM ZtyMdRzvi0w n0PJYwzOxQ4 Yz4wfKkw2fg zNV9tL6fbo4 giYrbENnNZ0 89no0nNopes Wagpv0mfbnk AWrcWh5_9Wg,,,2024-09-23 20:00:25
2873,385,DkZ7BJQupVA WUvTyaaNkzM 3bD8FuF8mEE PtMWOrkqUeA 7GPbuoiFP6Q GrnVgRHA_Ec BcHEaJRiI7o Dzw60Jw80XI 4aR1P9rS64w,,,2024-09-23 20:00:25
2874,375,jNJlny-nl0E 1tOx_Vh5diE QElGjlIPwMA hUdB232fIXM ZK2uMbr6hj0 68UgJkTQw6E fPjOWekzeGI mw0LGzIKvoo C0uqYAAYiDE,,,2024-09-23 20:00:26
2875,382,Dk5_epATpaI iIhSOEcANZM QElGjlIPwMA hUdB232fIXM niJJHZ7cjvo 68UgJkTQw6E mw0LGzIKvoo C0uqYAAYiDE ZK2uMbr6hj0,Dk5_epATpaI,,2024-09-23 20:00:30
2876,374,Dk5_epATpaI niJJHZ7cjvo iIhSOEcANZM ZK2uMbr6hj0 1_42Ys2em64 Bm2-SjTh7Wc QElGjlIPwMA 68UgJkTQw6E 0mCr5tqtiMg,,,2024-09-23 20:00:30
2877,376,uZ4pRAzRfek R9OHn5ZF4Uo MfYDtk0vGFA kxUzBjvtCb8 3roITeXVWuE IP-uxLc_cLA a3jeI-kWrO4 mXk5-2u0kw0 L660Cn_Art4,R9OHn5ZF4Uo,,2024-09-23 20:00:30
2878,385,DkZ7BJQupVA WUvTyaaNkzM 3bD8FuF8mEE PtMWOrkqUeA 7GPbuoiFP6Q GrnVgRHA_Ec BcHEaJRiI7o Dzw60Jw80XI 4aR1P9rS64w,4aR1P9rS64w,,2024-09-23 20:00:31
2879,384,GrnVgRHA_Ec hif5eI5pBxo BcHEaJRiI7o 4aR1P9rS64w Dzw60Jw80XI UdZRDY3AT74 T7aSI-E1fCE BRLaDbWCfQA jNJlny-nl0E,GrnVgRHA_Ec,,2024-09-23 20:00:39
2880,374,iIhSOEcANZM Dk5_epATpaI niJJHZ7cjvo 0mCr5tqtiMg 1_42Ys2em64 Bm2-SjTh7Wc rayHCMh407Y 68UgJkTQw6E p6CF-umWLZg,68UgJkTQw6E,,2024-09-23 20:00:41
2881,381,3bD8FuF8mEE BcHEaJRiI7o 4aR1P9rS64w T7aSI-E1fCE 9Xeon1MkJbc BRLaDbWCfQA FmWLbPZkKuA N9BDRJQvvAg RjEjpX0_Sos,Dzw60Jw80XI,,2024-09-23 20:00:44
2882,376,uZ4pRAzRfek R9OHn5ZF4Uo MfYDtk0vGFA kxUzBjvtCb8 3roITeXVWuE IP-uxLc_cLA a3jeI-kWrO4 mXk5-2u0kw0 L660Cn_Art4,kxUzBjvtCb8,,2024-09-23 20:00:44
2883,381,3bD8FuF8mEE BcHEaJRiI7o 4aR1P9rS64w T7aSI-E1fCE 9Xeon1MkJbc BRLaDbWCfQA FmWLbPZkKuA N9BDRJQvvAg RjEjpX0_Sos,BcHEaJRiI7o,,2024-09-23 20:00:47
2884,374,iIhSOEcANZM Dk5_epATpaI niJJHZ7cjvo 0mCr5tqtiMg 1_42Ys2em64 Bm2-SjTh7Wc 68UgJkTQw6E rayHCMh407Y p6CF-umWLZg,,,2024-09-23 20:00:48
2885,376,uZ4pRAzRfek MfYDtk0vGFA 3roITeXVWuE kxUzBjvtCb8 IP-uxLc_cLA a3jeI-kWrO4 mXk5-2u0kw0 L660Cn_Art4 Pgx2e74--h8,3roITeXVWuE,,2024-09-23 20:00:52
2886,376,uZ4pRAzRfek MfYDtk0vGFA 3roITeXVWuE IP-uxLc_cLA a3jeI-kWrO4 mXk5-2u0kw0 L660Cn_Art4 Pgx2e74--h8 WNSHdJSjSII,a3jeI-kWrO4,,2024-09-23 20:00:57
2887,374,Dk5_epATpaI niJJHZ7cjvo QElGjlIPwMA iIhSOEcANZM hUdB232fIXM mw0LGzIKvoo Bm2-SjTh7Wc rayHCMh407Y ml4NSzCQobk,,,2024-09-23 20:00:59
2888,379,hUdB232fIXM mw0LGzIKvoo 290Vg8YpEfg ml4NSzCQobk QElGjlIPwMA Dk5_epATpaI oQWzBEEGpW8 3cv_m5RKQVQ VFQ_GvpzP4w,,,2024-09-23 20:01:01
2889,384,GrnVgRHA_Ec BcHEaJRiI7o 4aR1P9rS64w Dzw60Jw80XI UdZRDY3AT74 T7aSI-E1fCE BRLaDbWCfQA jNJlny-nl0E oQWzBEEGpW8,,,2024-09-23 20:01:05
2890,374,0mCr5tqtiMg p09qG_Twyp0 290Vg8YpEfg zNV9tL6fbo4 kxUzBjvtCb8 3hNAxBgOA1I oay7YSnRWKY 303WGWQ7_tk 0jyxdYucQCg,zNV9tL6fbo4,,2024-09-23 20:01:06
2891,382,Dk5_epATpaI 68UgJkTQw6E niJJHZ7cjvo hUdB232fIXM QElGjlIPwMA ZK2uMbr6hj0 0mCr5tqtiMg mw0LGzIKvoo C0uqYAAYiDE,QElGjlIPwMA,,2024-09-23 20:01:09
2892,376,uZ4pRAzRfek MfYDtk0vGFA IP-uxLc_cLA a3jeI-kWrO4 Pgx2e74--h8 L660Cn_Art4 mXk5-2u0kw0 vvWgX0JZJjk LjReaV59mMM,Pgx2e74--h8,,2024-09-23 20:01:11
2893,375,jNJlny-nl0E ZK2uMbr6hj0 QElGjlIPwMA hUdB232fIXM fPjOWekzeGI mw0LGzIKvoo ml4NSzCQobk 290Vg8YpEfg GDVgPRxAzi0,ZK2uMbr6hj0,,2024-09-23 20:01:13
2894,381,3bD8FuF8mEE 4aR1P9rS64w M_RQAT_2esM 9Xeon1MkJbc BRLaDbWCfQA T7aSI-E1fCE FmWLbPZkKuA N9BDRJQvvAg iIhSOEcANZM,,,2024-09-23 20:01:14
2895,376,MfYDtk0vGFA Pgx2e74--h8 uZ4pRAzRfek IP-uxLc_cLA vvWgX0JZJjk LjReaV59mMM L660Cn_Art4 7l-oLsHZuiI NtfbWkxJTHw,vvWgX0JZJjk,,2024-09-23 20:01:15
2896,375,jNJlny-nl0E ZK2uMbr6hj0 QElGjlIPwMA hUdB232fIXM fPjOWekzeGI mw0LGzIKvoo ml4NSzCQobk 290Vg8YpEfg GDVgPRxAzi0,QElGjlIPwMA,,2024-09-23 20:01:18
2897,376,SWKpwHSnjxU IP-uxLc_cLA tGpPQRCvKtI uZ4pRAzRfek mXk5-2u0kw0 MfYDtk0vGFA vvWgX0JZJjk LjReaV59mMM 7l-oLsHZuiI,MfYDtk0vGFA,,2024-09-23 20:01:24
2898,374,0mCr5tqtiMg p09qG_Twyp0 290Vg8YpEfg zNV9tL6fbo4 kxUzBjvtCb8 3hNAxBgOA1I oay7YSnRWKY 303WGWQ7_tk 0jyxdYucQCg,,,2024-09-23 20:01:30
2899,381,3bD8FuF8mEE 4aR1P9rS64w M_RQAT_2esM 9Xeon1MkJbc BRLaDbWCfQA T7aSI-E1fCE FmWLbPZkKuA N9BDRJQvvAg iIhSOEcANZM,,,2024-09-23 20:01:31
2900,381,3bD8FuF8mEE 4aR1P9rS64w M_RQAT_2esM 9Xeon1MkJbc BRLaDbWCfQA T7aSI-E1fCE FmWLbPZkKuA N9BDRJQvvAg ghUSEHe7Wug,,,2024-09-23 20:01:38
2901,379,hUdB232fIXM mw0LGzIKvoo 290Vg8YpEfg Dk5_epATpaI ml4NSzCQobk VFQ_GvpzP4w QElGjlIPwMA oQWzBEEGpW8 3cv_m5RKQVQ,,,2024-09-23 20:01:41
2902,374,0mCr5tqtiMg p09qG_Twyp0 0jyxdYucQCg C0uqYAAYiDE oay7YSnRWKY 290Vg8YpEfg 303WGWQ7_tk 1_42Ys2em64 kxUzBjvtCb8,C0uqYAAYiDE,,2024-09-23 20:01:43
2903,371,4aR1P9rS64w 9Xeon1MkJbc N9BDRJQvvAg oQWzBEEGpW8 1tOx_Vh5diE hqbmKtal_ac 0mCr5tqtiMg niJJHZ7cjvo oay7YSnRWKY,oQWzBEEGpW8,,2024-09-23 20:01:45
2904,374,0mCr5tqtiMg p09qG_Twyp0 0jyxdYucQCg C0uqYAAYiDE 290Vg8YpEfg oay7YSnRWKY 303WGWQ7_tk 1_42Ys2em64 kxUzBjvtCb8,,,2024-09-23 20:01:47
2905,379,303WGWQ7_tk hqbmKtal_ac oay7YSnRWKY Aa0giMoekco niJJHZ7cjvo 0mCr5tqtiMg mXk5-2u0kw0 zwv1qlCmor0 ovVtwD0oz-Q,hqbmKtal_ac,,2024-09-23 20:01:48
2906,379,303WGWQ7_tk hqbmKtal_ac oay7YSnRWKY Aa0giMoekco niJJHZ7cjvo 0mCr5tqtiMg mXk5-2u0kw0 zwv1qlCmor0 ovVtwD0oz-Q,oay7YSnRWKY,,2024-09-23 20:01:52
2907,374,0mCr5tqtiMg p09qG_Twyp0 290Vg8YpEfg 0jyxdYucQCg oay7YSnRWKY 303WGWQ7_tk kxUzBjvtCb8 K83UrpTbKik 3cv_m5RKQVQ,,,2024-09-23 20:01:53
2908,382,Dk5_epATpaI 68UgJkTQw6E ZK2uMbr6hj0 C0uqYAAYiDE niJJHZ7cjvo hUdB232fIXM QElGjlIPwMA 0mCr5tqtiMg mw0LGzIKvoo,68UgJkTQw6E,,2024-09-23 20:01:55
2909,376,tGpPQRCvKtI IP-uxLc_cLA SWKpwHSnjxU MfYDtk0vGFA 7l-oLsHZuiI LjReaV59mMM uZ4pRAzRfek 4aUg9MN-vUU CQazFnw1t3E,LjReaV59mMM,,2024-09-23 20:02:01
2910,375,jNJlny-nl0E QElGjlIPwMA hUdB232fIXM mw0LGzIKvoo 290Vg8YpEfg ml4NSzCQobk GDVgPRxAzi0 0Q22b8ZBBVk n0PJYwzOxQ4,,,2024-09-23 20:02:04
2911,374,fPjOWekzeGI 3hNAxBgOA1I VXIqvzkTBXk BiNIqPJ5As8 1_42Ys2em64 0Q22b8ZBBVk wRqjtu9giOc GDVgPRxAzi0 FLV_72wTNAA,wRqjtu9giOc,,2024-09-23 20:02:05
2912,381,0sgk1sNUJR8 jNJlny-nl0E oQWzBEEGpW8 1tOx_Vh5diE iIhSOEcANZM Dk5_epATpaI RjEjpX0_Sos ZK2uMbr6hj0 hqbmKtal_ac,0sgk1sNUJR8,,2024-09-23 20:02:07
2913,380,Aa0giMoekco K83UrpTbKik -BRc5fzPGf0 yKGEl4FOiVU oxtcRH-hGb4 sIrudMqOJuE K9-7WEPyZ4o utNVW1bXQPA d8ZLEnYZVnI,,,2024-09-23 20:02:10
2914,381,0sgk1sNUJR8 jNJlny-nl0E oQWzBEEGpW8 1tOx_Vh5diE iIhSOEcANZM Dk5_epATpaI RjEjpX0_Sos ZK2uMbr6hj0 hqbmKtal_ac,,,2024-09-23 20:02:12
