"id","video_id","title","description","channel_id","channel_name","publish_time","category","sub_category","duration","view_count","like_count","dislike_count","comment_count","is_available"
"86","Ah7xbbFsl3o","K-POP 4th Gen. Female Music Artist Group YouTube Subscribers count 2021-2024 #itzy #gidle #newjeans","This video shows the number of YouTube Subscribers of the 4th generation K-pop Female music artist group. 2021-2024.5 ...","UCUkg_Ioh9fOx9gs5nFDyyzw","Dynamic graph","2024-05-23T11:55:12Z","Music","Pop music 2024","32","86854","4310","0","211","1"
"87","4_h9ba53oJE","MOST STREAMED K-POP SONGS THIS WEEK 🗓️ 28/2024 #music #kpop #bts","In this video we unlock a new vault to you by showcasing the most streamed K-Pop songs this week on Spotify. Throughout this ...","UCX9vRnUvS7zQE3HCjbLOIlA","vaults.mp3","2024-07-15T21:07:33Z","Music","Pop music 2024","58","16337","802","0","21","1"
"88","c62NmxTPAs4","23 HIT Songs from 2023 in 1 Minute","2023 had some GREAT music! Comment your favorite song! 1. Flowers - Miley Cyrus 2. Greedy - Tate McRae 3. Die for you - The ...","UC-jD-VYHEYV4yE4_tKehjWA","Logan Alexandra","2023-12-28T18:00:19Z","Music","Pop music 2024","60","9231759","446640","0","4326","1"
"89","D-BIpLXIVdw","K-pop Music Artist Instagram followers 2020~2024 #bts #blackpink","This video shows changes in the number of K-pop singers' Instagram followers over the past four years. #shorts #newjeans #twice ...","UCUkg_Ioh9fOx9gs5nFDyyzw","Dynamic graph","2024-04-27T09:00:08Z","Music","Pop music 2024","40","738192","34244","0","1251","1"
"90","BbsqoXPyq5k","YAZY - I LOVE YOU (OFFICIAL VIDEO)","Subscribe to Yazy for more: https://www.youtube.com/channel/UCN1VI8ZgLUF5IL3QSOehGOg Follow Yazy: ...","UCN1VI8ZgLUF5IL3QSOehGOg","Yazy","2024-08-02T08:00:33Z","Music","Pop music 2024","269","12442","575","0","45","1"
"91","tY5MFh-FXw0","POV: Family Bird Watching","Do your pets like to bird watch? #BirdWatching #catsofinstagram #funnycat #CuteCat #Caturday.","UC-JKdSfXf0s5f8OvycxhMbw","3 Soda Babies - Fanta, Sprite, & Scarlett Cola","2024-07-13T17:51:18Z","Pets & Animals","Bird watching","9","10903","1760","0","19","1"
"92","15t0j8OslMw","Bird watching","Support us on Patreon: https://www.patreon.com/crackermilk Follow us on socials: https://linktr.ee/crackermilk ...","UCMn-zv1SE-2y6vyewscfFqw","CrackerMilk","2024-06-06T14:00:02Z","Pets & Animals","Bird watching","44","54721","5661","0","148","1"
"93","IYwTPBk5-Uc","Obsessed with my bird feeder! #shorts #birdfeeder #birdwatching",,"UCr-QB2DohAszkLY-W-aC0uw","Holly Auna","2022-05-08T02:42:56Z","Pets & Animals","Bird watching","40","38600","3906","0","54","1"
"94","d_WiT610Bg4","Bird Watching at Fleet Farm #Shorts","Sparrows in Aisle 12 #Shorts Feat. @millsfleetfarm MERCH: https://manitowocminute.com/collections Follow me at these ...","UConQeJRfaLwJ9LbXBS5nhxQ","Charlie Berens","2022-03-24T21:00:20Z","Pets & Animals","Bird watching","58","1153018","113552","0","549","1"
"95","wzuxDkmsZgM","The MOST IMPORTANT wildlife photography tip, BY FAR!","Want to take amazing wildlife photos? Check out my new course with 20 modules and over 5 hours of content, no fluff!","UCH6acC9jnug-mI4vdGvuDbA","Simon d'Entremont","2022-12-23T13:00:37Z","Pets & Animals","Bird watching","486","88351","8323","0","351","1"
"96","7A80BcqcwCg","3 Ways Birdwatching can Help on a Deeper level","A video on a few great things birdwatching can do for people on a deeper level. How Birdwatching can make you be more Mindful ...","UCDjdXwT-KrFPsqOSg4KL8Nw","Lesley the Bird Nerd","2022-05-07T14:23:06Z","Pets & Animals","Bird watching","375","28020","2510","0","396","1"
"97","hWSVT44I23k","the best “bird” is last 😅 #birds #birdbuddy #bird #birdwatching #birdslover #shorts #funnybirds",,"UCnBAQgJqnO5tVDbPCskcP8A","Sabrina Sustainable Life","2023-04-29T14:51:26Z","Pets & Animals","Bird watching","24","5914","527","0","8","1"
"98","BdGTYDBRVeQ","If People Watching was like Bird Watching...","People Watching is Weird #comedy #sketchcomedy Our 2022 special 'Swines' is now available FOR FREE on Youtube right now!","UCzb-6smlTg5UPirLdsdQ_cQ","Foil Arms and Hog","2024-05-30T07:00:06Z","Pets & Animals","Bird watching","160","161615","13692","0","620","1"
"99","BO3mSfX4zm0","HOW TO PHOTOGRAPH SMALL BIRDS:  PHOTOGRAPHY top pro tips (using my Canon R5)","Want to take amazing wildlife photos? Check out my new course with 20 modules and over 5 hours of content, no fluff! AND A ...","UCH6acC9jnug-mI4vdGvuDbA","Simon d'Entremont","2022-06-05T10:28:37Z","Pets & Animals","Bird watching","730","101732","8447","0","405","1"
"100","4rlW_smmVTw","So precious watching them build each day🥹#birds #birdwatching #cute #birdnest #babybirdsnest",,"UCFhE_61mM6rT5iR2LwBFbDg","Peachyymaddi ","2023-03-31T00:26:42Z","Pets & Animals","Bird watching","8","25944","2120","0","41","1"
"101","w94a8JWQ1QA","5 TOP MISTAKES IN BIRD PHOTOGRAPHY I WISH I KNEW ABOUT WHEN I STARTED!  Tips for better pics","Want to take amazing wildlife photos? Check out my new course with 20 modules and over 5 hours of content, no fluff!","UCH6acC9jnug-mI4vdGvuDbA","Simon d'Entremont","2022-08-28T15:14:32Z","Pets & Animals","Bird watching","646","113905","9093","0","486","1"
"102","ml7bK1jg69I","we like watching birds","there are so many types of birds and we enjoy looking at all of them join my patreon: https://patreon.com/briandavidgilbert ...","UCakAg8hC_RFJm4RI3DlD7SA","brian david gilbert","2021-05-10T16:10:35Z","Pets & Animals","Bird watching","118","1652367","123358","0","5380","1"
"103","JurQepbEJzI","Splatoon - Squid Sisters Go Bird Watching","And are totally struck by the cuteness of these birds. I do not blame them. Comic by FlamingWaffels ...","UCIcE6Qk1Y4XnfuMMFAWeaIw","Ink Me Dead","2023-04-29T11:48:55Z","Pets & Animals","Bird watching","35","6762","500","0","16","1"
"104","mRa9-dc5E6c","Signs Spring Bird Watching is Upon Us | North America","Are you getting a little tired of winter? well, you are not the only one. With Spring fast approaching let's look at some of the ...","UCDjdXwT-KrFPsqOSg4KL8Nw","Lesley the Bird Nerd","2022-03-20T13:45:04Z","Pets & Animals","Bird watching","482","40705","2941","0","421","1"
"105","mIuJiNYCeGk","Single Person Spots Rare Bird Waiting at Window","Imagine waking up to this guy knocking at your window #Birds #Wildlife #BigBirds #BirdWatching #Bird ✨    Subscribe to ...","UCPIvT-zcQl2H0vabdXJGcpg","The Pet Collective","2024-06-06T16:31:10Z","Pets & Animals","Bird watching","19","14203","1000","0","43","1"
"106","UqsRFTI86U8","24 HOURS of Bird Migration on my Wildlife Homestead!","Bird migration is the busiest, and most exciting time of the year for birders. I spent 24 hours on my wildlife homestead trying to see ...","UCKq3tXnvXnA0feJYmOx9MPw","Stefano Ianiro","2023-06-13T13:45:50Z","Pets & Animals","Bird watching","1092","118487","8102","0","660","1"
"107","Kpr2eIpKvLs","Photographing Birds in the TREE OF FIRE - Welcome to my Mumbai Rooftop","Every year, when the Mumbai summer is at its peak, the trees that caress my rooftop turn into a paradise for several species of ...","UCfNFSybaNWIZj4T1kRNWO_g","Kenneth Lawrence","2023-06-15T07:16:41Z","Pets & Animals","Bird watching","592","13323","905","0","90","1"
"108","ud1gxEvfqdw","The India YOU&#39;VE NEVER SEEN | Bird Photography Marathon On Location","After returning from the gorgeous countryside of India, I couldn't stop myself from going back once more. This time I decided to do ...","UCfNFSybaNWIZj4T1kRNWO_g","Kenneth Lawrence","2020-10-01T08:35:24Z","Pets & Animals","Bird watching","816","33049","2190","0","262","1"
"109","NW9MVJmoRqQ","This is the WORST way to identify a BIRD.","The best way to identify a bird is to look at the bird. The worst way is to look at the book. It's a mistake that most people make as ...","UCNORXpTNkCAxIOBtUDJjnpQ","Bob Duchesne","2023-05-25T21:46:25Z","Pets & Animals","Bird watching","415","12866","846","0","74","1"
"110","huM02tnrunw","I Got a Window Bird Feeder for my Cats!","Link to this feeder on Amazon: https://amzn.to/3RgxLwi Trying to up our bird watching game with this window bird feeder! Our cats ...","UCyw0Y0tes97exmjY9rcBlcA","Simon the Siamese Cat","2023-01-29T04:55:27Z","Pets & Animals","Bird watching","56","7120819","453798","0","2889","1"
"111","nnITtkno4Lo","Backyard Bird Tier List 🐦 #Shorts #birdwatching",,"UCa7z-_ItWnIOTbB6lMhbo1w","Zipperon Disney","2023-05-11T14:31:34Z","Pets & Animals","Bird watching","59","8874","564","0","43","1"
"112","X_v4TOLk_H8","PRO SECRETS FOR TACK SHARP BIRD IN FLIGHT PHOTOS: Top tips and settings to get the shots!","Want to take amazing wildlife photos? Check out my new course with 20 modules and over 5 hours of content, no fluff!","UCH6acC9jnug-mI4vdGvuDbA","Simon d'Entremont","2022-08-07T12:09:58Z","Pets & Animals","Bird watching","1162","186795","11299","0","660","1"
"113","WmMwdH2e_34","Dad went &quot;bird watching&quot;...",,"UCuEMzvUEnEz_g3JAOHoYXBQ","TooTurnt Family","2023-04-20T16:45:01Z","Pets & Animals","Bird watching","50","77569","4639","0","61","1"
"114","mJ_SiQLbS0k","How I Got Into Bird Watching","I got into bird watching as a kid, and it's a hobby that's always kept my interest to this day. Get my shirts and other gear at ...","UCOZdThjffqiGL6xWETXEAuw","Pat Mac","2022-04-06T18:31:12Z","Pets & Animals","Bird watching","161","9523","569","0","61","1"
"115","L-gXqIEKezY","Bird Watching at Oxley Creek Common, Brisbane, Australia","Join me at Oxley Creek Common for a morning bird walk. We'll see many different bird species, including the Australian Magpie, ...","UCZ_ryZugNZwwginAT2SRIjQ","Bird Watching SE-QLD","2024-03-01T06:10:40Z","Pets & Animals","Bird watching","1100","9858","572","0","113","1"
"116","XZemr74LAU4","Hummingbird Hand Feeding Termales del Ruiz Colombia - Colombia Birdwatching","Find the greatest BLOGS and INSIDER information about COLOMBIA on my website ▻ http://bit.ly/3r3dhbF​ Are you interested in ...","UC55eWN6kJOoSwn1BTCcKIDw","COLOMBIAFRANK","2018-10-11T11:00:05Z","Pets & Animals","Bird watching","170","5540","321","0","21","1"
"117","ved4a4FpzDU","When that birding like hauhh I been down bad what’s amurica play some prvnci",,"UCN7txTraqv-FZUTFzhMqb6A","Prvnci","2024-07-25T20:21:30Z","Pets & Animals","Bird watching","15","175284","9909","0","410","0"
"118","WFn6dlsm2dU","Doja Cat Goes Birdwatching in Central Park | Birding With Charles","Our host Charles Holmes sets out to find Doja Cat a bird that could inspire her to change her rap name. For their foray into ...","UC-JblcinswY50lrUdSaRNEg","Rolling Stone","2019-11-14T18:13:42Z","Pets & Animals","Bird watching","549","68096","3836","0","171","0"
"119","JRkLI6deq1U","Shane &amp; Ryan Go Birdwatching • Weird Wonderful World","Let's feast our peepers on some cheepin' creatures. Support us at: http://www.patreon.com/watcher http://www.watcherstore.com ...","UCircJf-FlToBNjuy9xG-i5A","Watcher","2020-07-17T17:00:05Z","Pets & Animals","Bird watching","966","808264","44750","0","2482","1"
"120","-qd2XyGFTzk","After racist park encounter, Chris Cooper takes us birding in Central Park l GMA Digital","Chris Cooper's encounter with a white woman went viral after he asked her to put a leash on her dog and she called the police ...","UCH1oRy1dINbMVp3UFWrKP0w","Good Morning America","2020-06-17T08:36:24Z","Pets & Animals","Bird watching","659","597098","31567","0","7927","1"
"121","N5gJI5r2lOw","Jaxon Is The Sweetest! #puppy #puppies #reaction #cute #animals #dog #shorts","Check out the full video with more puppies and kittens here - https://youtu.be/apPoyWN0X0g Donate to Tobie's Small Dog Rescue ...","UC0v-tlzsn0QZwJnkiaUSJVQ","REACT","2023-08-31T18:00:16Z","Pets & Animals","Cute puppies","30","228389","28506","0","358","1"
"122","5G1YbmCFmqM","Crimes my puppy has committed 🐶 Part 7 #dogshorts #goldenretriever #puppies #puppy #pets #dogs",,"UCQ1O4XEUMO3_dYEYRvGQPDg","Daisy & Maple","2024-07-21T15:03:29Z","Pets & Animals","Cute puppies","50","138515","14935","0","104","1"
"123","Bm2-SjTh7Wc","Golden Retriever dad with puppies #cutedog #cutepuppies",,"UCDTt39xYHa3BtGZLYKWuSXg","SunnyStruck","2024-07-16T18:59:00Z","Pets & Animals","Cute puppies","35","9843","1038","0","13","1"
"124","E-sVhpZeyEc","FREE FREE Pomeranian Dog Available | Teacup Dog | Pocket Dog | Cute puppies price in India | #viral","FREE FREE Pomeranian Dog Available | Teacup Dog | Pocket Dog | Cute puppies price in India | #viral Flipkart Amazon #flipkart ...","UCXR9--grnwM6zKvz7j_vEDw","Rajesh5G","2024-03-03T05:41:13Z","Pets & Animals","Cute puppies","297","179674","18620","0","8714","0"
"125","4VgzgzAquL8","PUPPIES VIRAL EATING SHOW! #cute #viral #animalshorts",,"UC4ulEGGvx5GfR-7z1QQpuHw","Vivid Venture","2024-07-16T21:09:35Z","Pets & Animals","Cute puppies","22","306364","31150","0","536","1"
"126","h8_vkdtxhTw","Boston Terrier Puppies 7 Weeks Old!! Cute Puppies","Boston Terrier Puppies 7 Weeks Old!! Cute Puppies This is week 7 for the Boston Terrier Puppies. We give you a quick update ...","UCUu9jIt19eAD9plSxGR2S5w","Fowler Family Farm","2022-12-16T16:46:48Z","Pets & Animals","Cute puppies","1196","6130","615","0","132","1"
"127","FQjLcDAY_G4","Newborn Puppies Have Cute Faces! #shorts #cutepuppies #labradors","Newborn Labrador puppies have adorable faces! Follow us to see them grow and develop.","UC5nEdzgX-_oIFpcMEdq-jgA","Precious Dogs","2022-02-16T02:59:20Z","Pets & Animals","Cute puppies","13","7578","754","0","12","1"
"128","8FGI7ST6or4","cute puppies funny moment cute overload #hellomochi #shorts #dog #funnydogs #funnyanimals #bichon","Welcome to subscribe to my channel! https://www.youtube.com/@hellomochipuppy #hellomochi #dog #dogs #cute #funnydog ...","UCYrKxS8nPzW-1qjyntuJE0g","Hello Mochi Puppy","2024-07-29T13:00:31Z","Pets & Animals","Cute puppies","16","10117","962","0","14","1"
"129","rayHCMh407Y","cute puppies funny moment cute overload #hellomochi #shorts #dog #funnydogs #funnyanimals #bichon","Welcome to subscribe to my channel! https://www.youtube.com/@hellomochipuppy #hellomochi #dog #dogs #cute #funnydog ...","UCYrKxS8nPzW-1qjyntuJE0g","Hello Mochi Puppy","2024-07-28T16:05:16Z","Pets & Animals","Cute puppies","15","12228","1142","0","12","1"
"130","PgOulx3HR7g","cute puppies funny moment cute overload #hellomochi #shorts #dog #funnydogs #funnyanimals #bichon","Welcome to subscribe to my channel! https://www.youtube.com/@hellomochipuppy #hellomochi #dog #dogs #cute #funnydog ...","UCYrKxS8nPzW-1qjyntuJE0g","Hello Mochi Puppy","2024-07-18T10:43:33Z","Pets & Animals","Cute puppies","18","11712","1068","0","15","1"
"131","Lg6cBexkjWw","wally.meets.world","Wally has been bringing up his treasures ever since he was a puppy If we kept every stick he brought up I think we'd be buried ...","UCk9xnajMVvvf_0WE4XLVGaQ","Wally Dog","2024-07-23T23:53:21Z","Pets & Animals","Cute puppies","26","12667","1088","0","21","1"
"132","JdrmO7lIzPY","I weaponized these cute puppies. | Dollar Tree + Amazon Kitbash","For this video, I decided to do a kitbash, but only allowing myself to use Final Faction weapons packs and a pack of little puppy ...","UCzsjHlc0WRwZYwlinsmtM4w","TheCrafsMan SteadyCraftin","2021-11-01T14:00:39Z","Pets & Animals","Cute puppies","675","80610","6824","0","470","1"
"133","vsSVK_dOyz4","😂😂so cute!! #dog #aww #cute #animals #dogs #puppies #makeup #fyp #football #cute #cutepets",,"UC8My1Lp6yWA_24uiOyrt_Dg","AceandBeau","2024-07-22T13:55:20Z","Pets & Animals","Cute puppies","10","10312","848","0","3","1"
"134","dNkxhBCR_tk","cute puppies funny moment cute overload #hellomochi #shorts #dog #funnydogs #funnyanimals #bichon","Welcome to subscribe to my channel! https://www.youtube.com/@hellomochipuppy #hellomochi #dog #dogs #cute #funnydog ...","UCYrKxS8nPzW-1qjyntuJE0g","Hello Mochi Puppy","2024-07-20T11:00:37Z","Pets & Animals","Cute puppies","18","9647","769","0","19","1"
"135","m4vs8iIcMmI","#goldenpuppy #goldenretriever #puppy #lovepuppy #pets #cute #dog #doglover #family #funny",,"UCyiC3XDLntvF1JamPQnS4ew","Mencia ","2024-07-24T07:56:07Z","Pets & Animals","Cute puppies","7","8920","699","0","6","1"
"136","edQiOI7Q6vg","🐶😜💕Get Ready to Fall in Love: Cutest Puppies Ever! #puppy #puppies #animals #shorts💕🐶💪","puppy #puppies #CutePuppy #CutePuppies Get Ready to Fall in Love: Cutest Puppies Ever! #puppy #puppies #animals ...","UC5EhYXLvNhzUwl8dnxKnfQg","Stray Dog Girl","2024-07-22T04:00:31Z","Pets & Animals","Cute puppies","24","10597","816","0","14","1"
"137","H5Ov9x4kCBE","Adorable friendship between Tugou #puppy and a little duck. #dog #cutepuppy #puppies #shorts #short","Welcome to our channel dedicated to the cutest puppies and dogs! If you're a dog lover or simply enjoy heartwarming and funny ...","UC3tNEqRJ1mE6p4CQWB9FRvw","CutestDog","2023-05-21T16:32:58Z","Pets & Animals","Cute puppies","28","1539393","118463","0","3238","1"
"138","ar5F-kp8164","Cute Puppy Tries to Sneak Attack Older Brother!","The babies of the family annoying their older siblings like... #Dogs #Funny #Fails #Puppies #Cute ✨    Subscribe to The ...","UCPIvT-zcQl2H0vabdXJGcpg","The Pet Collective","2023-04-20T22:00:00Z","Pets & Animals","Cute puppies","25","2576329","197417","0","2450","1"
"139","5gJ2tQsiy74","Just Rescued From The Slaughterhouse, She Gave Birth To 7 Cute Puppies","Just Rescued From The Slaughterhouse, She Gave Birth To 7 Cute Puppies SUBSCRIBE: https://goo.gl/SX4rTY In a remote ...","UCXzxDNE1sjihXXUvIEqHX6w","Dublin Shelter ","2024-06-21T14:09:18Z","Pets & Animals","Cute puppies","483","15415","1163","0","97","1"
"140","c0UWhMr2vI8","Funny Little Puppy Gets Angry at His Own Hiccups","This lil guy can't stand his own hiccups! #Dogs #CuteDogs #Puppies #DogParents #FunnyDogs ✨    Subscribe to The ...","UCPIvT-zcQl2H0vabdXJGcpg","The Pet Collective","2023-08-10T05:00:15Z","Pets & Animals","Cute puppies","16","17729423","1317497","0","22964","1"
"141","nMklRskLcv0","Dog hilariously realizes he&#39;s not home alone","See the moment this dog realized he wasn't actually home alone ❤️ #shorts #dog #cutedog #cuteanimals Check us out on: ...","UCTyC11PsbR-CMXSG9M1na1g","Localish","2023-05-11T14:30:41Z","Pets & Animals","Cute puppies","20","6336645","463776","0","5455","1"
"142","3ySHDME9fSk","Hi! It’s ME again 🐶 | Golden retriever puppy #dog #goldenretriever #dogshorts #shorts #cutepuppies","Welcome to our channel dedicated to the cutest puppies and dogs! If you're a dog lover or simply enjoy heartwarming and funny ...","UC3tNEqRJ1mE6p4CQWB9FRvw","CutestDog","2023-06-17T10:00:05Z","Pets & Animals","Cute puppies","6","571828","41672","0","692","1"
